,nome,anno,subs,flag,legislatura
17,DE LUCA Vincenzo,2008,0,1,1
18,DEL VECCHIO Mauro,2008,0,1,1
19,DE SENA Luigi,2008,0,1,1
20,DE TONI Gianpiero,2008,0,1,1
21,DI GIACOMO Ulisse,2008,0,1,1
22,DIGILIO Egidio,2008,0,1,1
23,DI GIOVAN PAOLO Roberto,2008,0,1,1
24,DI GIROLAMO Leopoldo,2008,1,1,2
25,DI GIROLAMO Nicola,2008,1,1,1
26,DI NARDO Aniello,2008,0,1,1
27,DINI Lamberto,2008,0,1,3
28,DI STEFANO Fabrizio,2008,0,1,1
29,DIVINA Sergio,2008,0,1,2
30,DONAGGIO Cecilia,2008,1,1,1
31,DRAGO Filippo Maria,2008,1,1,1
32,D'UBALDO Lucio Alessio,2008,0,1,1
0,ESPOSITO Giuseppe,2008,0,1,1
0,FANTETTI Raffaele,2008,1,1,1
1,FASANO Enzo,2008,0,1,1
2,FAZZONE Claudio,2008,0,1,2
3,FERRANTE Francesco,2008,1,1,2
4,FERRARA Mario,2008,0,1,3
5,FILIPPI Alberto,2008,0,1,1
6,FILIPPI Marco,2008,0,1,2
7,FINOCCHIARO Anna,2008,0,1,2
8,FIORONI Anna Rita,2008,0,1,1
9,FIRRARELLO Giuseppe,2008,0,1,4
10,FISTAROL Maurizio,2008,0,1,1
11,FLERES Salvo,2008,0,1,1
12,FLUTTERO Andrea,2008,0,1,2
13,FOLLINI Marco,2008,0,1,2
14,FONTANA Cinzia Maria,2008,0,1,1
15,FORMIGONI Roberto,2008,1,1,2
16,FOSSON Antonio,2008,0,1,1
17,FRANCO Paolo,2008,0,1,3
18,FRANCO Vittoria,2008,0,1,3
0,GALAN Giancarlo,2008,1,1,2
1,GALIOTO Vincenzo,2008,0,1,1
2,GALLO Cosimo,2008,0,1,1
3,GALLONE Maria Alessandra,2008,1,1,1
4,GALPERTI Guido,2008,0,1,1
5,GAMBA Pierfrancesco Emilio Romano,2008,0,1,1
6,GARAVAGLIA Mariapia,2008,0,1,1
7,GARAVAGLIA Massimo,2008,0,1,1
8,GARRAFFA Costantino,2008,0,1,3
9,GASBARRI Mario,2008,1,1,3
10,GASPARRI Maurizio,2008,0,1,1
11,GENTILE Antonio,2008,0,1,3
12,GERMONTANI Maria Ida,2008,0,1,1
13,GHEDINI Rita,2008,0,1,1
14,GHIGO Enzo Giorgio,2008,0,1,2
15,GIAI Mirella,2008,0,1,1
16,GIAMBRONE Fabio,2008,0,1,2
17,GIARETTA Paolo,2008,0,1,4
18,GIORDANO Basilio,2008,0,1,1
19,GIOVANARDI Carlo,2008,0,1,1
20,GIULIANO Pasquale,2008,0,1,3
21,GRAMAZIO Domenico,2008,0,1,2
22,GRANAIOLA Manuela,2008,0,1,1
23,GRILLO Luigi,2008,0,1,5
24,GUSTAVINO Claudio,2008,0,1,1
0,ICHINO Pietro,2008,0,1,1
1,INCOSTANTE Maria Fortuna,2008,0,1,1
2,IZZO Cosimo,2008,0,1,3
0,LADU Silvestro,2008,1,1,1
1,LANNUTTI Elio,2008,0,1,1
2,LATORRE Nicola,2008,0,1,3
3,LATRONICO Cosimo,2008,0,1,1
4,LAURO Raffaele,2008,0,1,1
5,LEDDI Maria,2008,0,1,1
6,LEGNINI Giovanni,2008,0,1,3
7,LENNA Vanni,2008,1,1,1
8,LEONI Giuseppe,2008,0,1,4
9,LEVI-MONTALCINI Rita,2008,1,1,3
10,LICASTRO SCARDINO Simonetta,2008,0,1,1
11,LI GOTTI Luigi,2008,0,1,1
12,LIVI BACCI Massimo,2008,0,1,2
13,LONGO Piero,2008,0,1,1
14,LUMIA Giuseppe,2008,0,1,1
15,LUSI Luigi,2008,0,1,2
0,MAGISTRELLI Marina,2008,0,1,3
1,MALAN Lucio,2008,0,1,3
2,MANCUSO Anna Maria,2008,1,1,1
3,MANTICA Alfredo,2008,0,1,5
4,MANTOVANI Mario,2008,0,1,1
5,MARAVENTANO Angela,2008,0,1,1
6,MARCENARO Pietro,2008,0,1,1
7,MARCUCCI Andrea,2008,0,1,1
8,MARINARO Francesca Maria,2008,0,1,1
9,MARINI Franco,2008,0,1,2
10,MARINO Ignazio,2008,0,1,2
11,MARINO Mauro Maria,2008,0,1,1
12,MARITATI Alberto,2008,0,1,4
13,MARTINAT Ugo,2008,1,1,2
14,MASCITELLI Alfonso,2008,0,1,1
15,MASSIDDA Piergiorgio,2008,1,1,2
16,MATTEOLI Altero,2008,0,1,2
17,MAURO Rosa Angela,2008,0,1,1
18,MAZZARACCHIO Salvatore,2008,0,1,1
19,MAZZATORTA Sandro,2008,0,1,1
20,MAZZUCONI Daniela,2008,0,1,1
21,MENARDI Giuseppe,2008,0,1,3
22,MERCATALI Vidmer,2008,0,1,2
23,MESSINA Alfredo,2008,0,1,1
24,MICHELONI Claudio,2008,0,1,2
25,MILANA Riccardo,2008,0,1,1
26,MILONE Giuseppe,2008,1,1,1
27,MOLINARI Claudio,2008,0,1,2
28,MONACO Francesco,2008,1,1,1
29,MONGIELLO Colomba,2008,0,1,2
30,MONTANI Enrico,2008,0,1,1
31,MONTI Cesarino,2008,1,1,2
32,MONTI Mario,2008,1,1,1
33,MORANDO Enrico,2008,0,1,5
34,MORRA Carmelo,2008,0,1,3
35,MORRI Fabrizio,2008,0,1,1
36,MUGNAI Franco,2008,0,1,3
37,MURA Roberto,2008,0,1,1
38,MUSI Adriano,2008,0,1,1
39,MUSSO Enrico,2008,0,1,1
0,NANIA Domenico,2008,0,1,3
1,NEGRI Magda,2008,0,1,2
2,NEROZZI Paolo,2008,0,1,1
3,NESPOLI Vincenzo,2008,0,1,1
4,NESSA Pasquale,2008,0,1,3
0,OLIVA Vincenzo,2008,0,1,1
1,ORSI Franco,2008,0,1,1
0,PALMA Nitto Francesco,2008,0,1,2
1,PALMIZIO Elio Massimo,2008,0,1,1
2,PAPANIA Antonino,2008,0,1,3
3,PARAVIA Antonio,2008,0,1,2
4,PARDI Francesco,2008,0,1,1
5,PASSONI Achille,2008,0,1,1
6,PASTORE Andrea,2008,0,1,4
7,PEDICA Stefano,2008,0,1,1
8,PEGORER Carlo,2008,0,1,2
9,PERA Marcello,2008,0,1,4
10,PERDUCA Marco,2008,0,1,1
11,PERTOLDI Flavio,2008,0,1,1
12,PETERLINI Oskar,2008,0,1,3
13,PICCIONI Lorenzo,2008,0,1,4
14,PICCONE Filippo,2008,0,1,2
15,PICHETTO FRATIN Gilberto,2008,0,1,1
16,PIGNEDOLI Leana,2008,0,1,2
17,PININFARINA Sergio,2008,1,1,3
18,PINOTTI Roberta,2008,0,1,1
19,PINZGER Manfred,2008,0,1,2
20,PISANU Beppe,2008,0,1,2
21,PISCITELLI Salvatore,2008,0,1,1
22,PISTORIO Giovanni,2008,0,1,2
23,PITTONI Mario,2008,0,1,1
24,POLI BORTONE Adriana,2008,0,1,1
25,PONTONE Francesco,2008,0,1,7
26,PORETTI Donatella,2008,0,1,1
27,POSSA Guido,2008,0,1,2
28,PROCACCI Giovanni,2008,0,1,2
0,QUAGLIARIELLO Gaetano,2008,0,1,3
0,RAMPONI Luigi,2008,0,1,3
1,RANDAZZO Nino,2008,0,1,2
2,RANUCCI Raffaele,2008,0,1,1
3,RIZZI Fabio,2008,0,1,1
4,RIZZOTTI Maria,2008,0,1,1
5,ROILO Giorgio,2008,0,1,2
6,ROSSI Nicola,2008,0,1,1
7,ROSSI Paolo,2008,0,1,2
8,RUSCONI Antonio,2008,0,1,1
9,RUSSO Giacinto,2008,0,1,1
10,RUTELLI Francesco,2008,0,1,1
0,SACCOMANNO Michele,2008,0,1,1
1,SACCONI Maurizio,2008,0,1,2
2,SAIA Maurizio,2008,0,1,2
3,SALTAMARTINI Filippo,2008,0,1,1
4,SANCIU Fedele,2008,0,1,2
5,SANGALLI Gian Carlo,2008,0,1,1
6,SANNA Francesco,2008,0,1,1
7,SANTINI Giacomo,2008,0,1,2
8,SARO Giuseppe,2008,0,1,2
9,SARRO Carlo,2008,0,1,1
10,SBARBATI Luciana,2008,0,1,1
11,SCALFARO Oscar Luigi,2008,1,1,4
12,SCANU Gian Piero,2008,0,1,1
13,SCARABOSIO Aldo,2008,0,1,3
14,SCARPA BONAZZA BUORA Paolo,2008,0,1,2
15,SCHIFANI Renato,2008,0,1,4
16,SCIASCIA Salvatore,2008,0,1,1
17,SCOTTI Luigi,2008,1,1,3
18,SERAFINI Anna Maria,2008,0,1,2
19,SERAFINI Giancarlo,2008,0,1,1
20,SERRA Achille,2008,0,1,1
21,SIBILIA Cosimo,2008,0,1,1
22,SIRCANA Silvio Emilio,2008,0,1,1
23,SOLIANI Albertina,2008,0,1,3
24,SPADONI URBANI Ada,2008,0,1,1
25,SPEZIALI Vincenzo,2008,0,1,1
26,SPINELLO Sandro,2008,1,1,1
27,STANCANELLI Raffaele,2008,1,1,1
28,STIFFONI Piergiorgio,2008,0,1,4
29,STRADIOTTO Marco,2008,0,1,1
30,STRANO Nino,2008,1,1,2
0,TANCREDI Paolo,2008,0,1,1
1,TEDESCO Alberto,2008,1,1,1
2,THALER AUSSERHOFER Helga,2008,0,1,5
3,TOFANI Oreste,2008,0,1,3
4,TOMASELLI Salvatore,2008,0,1,1
5,TOMASSINI Antonio,2008,0,1,4
6,TONINI Giorgio,2008,0,1,3
7,TORRI Giovanni,2008,0,1,2
8,TOTARO Achille,2008,0,1,2
9,TREU Tiziano,2008,0,1,3
0,VACCARI Gianvittore,2008,0,1,1
1,VALDITARA Giuseppe,2008,0,1,3
2,VALENTINO Giuseppe,2008,0,1,3
3,VALLARDI Gianpaolo,2008,0,1,1
4,VALLI Armando,2008,0,1,1
5,VEDANI Alessandro,2008,1,1,1
6,VERONESI Umberto,2008,1,1,1
7,VETRELLA Sergio,2008,1,1,1
8,VICARI Simona,2008,0,1,1
9,VICECONTE Guido,2008,0,1,2
10,VIESPOLI Pasquale,2008,0,1,2
11,VILLARI Riccardo,2008,0,1,1
12,VIMERCATI Luigi,2008,0,1,1
13,VITA Vincenzo Maria,2008,0,1,1
14,VITALI Walter,2008,0,1,3
15,VIZZINI Carlo,2008,0,1,3
0,ZANDA Luigi,2008,0,1,3
1,ZANETTA Valter,2008,0,1,1
2,ZANOLETTI Tomaso,2008,1,1,5
3,ZAVOLI Sergio,2008,0,1,3
0,AIELLO Piero,2013,0,1,1
1,AIROLA Alberto,2013,0,1,1
2,ALBANO Donatella,2013,0,1,1
3,ALBERTI CASELLATI Maria Elisabetta,2013,1,1,5
4,ALBERTINI Gabriele,2013,0,1,1
5,ALICATA Bruno,2013,0,1,2
6,AMATI Silvana,2013,0,1,3
7,AMIDEI Bartolomeo,2013,1,1,1
8,AMORUSO Francesco Maria,2013,0,1,2
9,ANDREOTTI Giulio,2013,1,1,8
10,ANGIONI Ignazio,2013,0,1,1
11,ANITORI Fabiola,2013,0,1,1
12,ARACRI Francesco,2013,0,1,1
13,ARRIGONI Paolo,2013,0,1,1
14,ASTORRE Bruno,2013,0,1,1
15,AUGELLO Andrea,2013,0,1,3
16,AURICCHIO Domenico,2013,1,1,1
17,AZZOLLINI Antonio,2013,0,1,5
0,BAROZZINO Giovanni,2013,0,1,1
1,BATTISTA Lorenzo,2013,0,1,1
2,BELLOT Raffaela,2013,0,1,1
3,BENCINI Alessandra,2013,0,1,1
4,BERGER Hans,2013,0,1,1
5,BERLUSCONI Silvio,2013,1,1,1
6,BERNINI Anna Maria,2013,0,1,1
7,BERTACCO Stefano,2013,1,1,1
8,BERTOROTTA Ornella,2013,0,1,1
9,BERTUZZI Maria Teresa,2013,0,1,2
10,BIANCO Amedeo,2013,0,1,1
11,BIANCONI Laura,2013,0,1,4
12,BIGNAMI Laura,2013,0,1,1
13,BILARDI Giovanni,2013,0,1,1
14,BISINELLA Patrizia,2013,0,1,1
15,BITONCI Massimo,2013,1,1,1
16,BLUNDO Rosetta Enza,2013,0,1,1
17,BOCCA Bernabo',2013,0,1,1
18,BOCCARDI Michele,2013,1,1,1
19,BOCCHINO Fabrizio,2013,0,1,1
20,BONAIUTI Paolo,2013,0,1,1
21,BONDI Sandro,2013,0,1,2
22,BONFRISCO Anna Cinzia,2013,0,1,3
23,BORIOLI Daniele Gaetano,2013,0,1,1
24,BOTTICI Laura,2013,0,1,1
25,BROGLIA Claudio,2013,0,1,1
26,BRUNI Francesco,2013,0,1,1
27,BRUNO Donato,2013,1,1,1
28,BUBBICO Filippo,2013,0,1,3
29,BUCCARELLA Maurizio,2013,0,1,1
30,BUEMI Enrico,2013,1,1,1
31,BULGARELLI Elisa,2013,0,1,1
0,CALEO Massimo,2013,0,1,1
1,CALIENDO Giacomo,2013,0,1,2
2,CAMPANELLA Francesco,2013,0,1,1
3,CANDIANI Stefano,2013,0,1,1
4,CANTINI Laura,2013,0,1,1
5,CAPACCHIONE Rosaria,2013,0,1,1
6,CAPPELLETTI Enrico,2013,0,1,1
7,CARDIELLO Franco,2013,0,1,2
8,CARDINALI Valeria,2013,0,1,1
9,CARIDI Antonio Stefano,2013,0,1,1
10,CARRARO Franco,2013,0,1,1
11,CASALETTO Monica,2013,0,1,1
12,CASINI Pier Ferdinando,2013,0,1,1
13,CASSANO Massimo,2013,0,1,1
14,CASSINELLI Roberto,2013,1,1,1
15,CASSON Felice,2013,0,1,3
16,CASTALDI Gianluca,2013,0,1,1
17,CATALFO Nunzia,2013,0,1,1
18,CATTANEO Elena,2013,1,1,1
19,CENTINAIO Gian Marco,2013,0,1,1
20,CERONI Remigio,2013,0,1,1
21,CERVELLINI Massimo,2013,0,1,1
22,CHIAVAROLI Federica,2013,0,1,1
23,CHITI Vannino,2013,0,1,2
24,CIAMPI Carlo Azeglio,2013,1,1,3
25,CIAMPOLILLO Lello,2013,0,1,1
26,CIOFFI Andrea,2013,0,1,1
27,CIRINNA' Monica,2013,0,1,1
28,COCIANCICH Roberto,2013,0,1,1
29,COLLINA Stefano,2013,0,1,1
30,COLOMBO Emilio,2013,1,1,4
31,COLUCCI Francesco,2013,0,1,1
32,COMAROLI Silvana Andreina,2013,0,1,1
33,COMPAGNA Luigi,2013,0,1,4
34,COMPAGNONE Giuseppe,2013,1,1,1
35,CONSIGLIO Nunziante,2013,0,1,1
36,CONTE Franco,2013,0,1,1
37,CONTI Riccardo,2013,0,1,2
38,CORSINI Paolo,2013,0,1,1
39,COTTI Roberto,2013,0,1,1
40,CRIMI Vito Claudio,2013,0,1,1
41,CROSIO Jonny,2013,0,1,1
42,CUCCA Giuseppe Luigi Salvatore,2013,0,1,1
43,CUOMO Vincenzo,2013,1,1,1
0,D'ALI' Antonio,2013,0,1,6
1,DALLA TOR Mario,2013,0,1,1
2,DALLA ZUANNA Gianpiero,2013,0,1,1
3,D'AMBROSIO LETTIERI Luigi,2013,0,1,2
4,D'ANNA Vincenzo,2013,0,1,1
5,D'APUZZO Mario,2013,1,1,1
6,D'ASCOLA Nico,2013,0,1,1
7,DAVICO Michelino,2013,0,1,3
8,DE BIASI Emilia Grazia,2013,0,1,1
9,DE CRISTOFARO Peppe,2013,0,1,1
10,DEL BARBA Mauro,2013,0,1,1
11,DELLA VEDOVA Benedetto,2013,0,1,1
12,DE MONTE Isabella,2013,1,1,1
13,DE PETRIS Loredana,2013,0,1,3
14,DE PIETRO Cristina,2013,0,1,1
15,DE PIN Paola,2013,0,1,1
16,DE POLI Antonio,2013,0,1,2
17,DE SIANO Domenico,2013,0,1,1
18,DI BIAGIO Aldo,2013,0,1,1
19,DI GIACOMO Ulisse,2013,1,1,2
20,DI GIORGI Rosa Maria,2013,0,1,1
21,DI MAGGIO Salvatore Tito,2013,0,1,1
22,DIRINDIN Nerina,2013,0,1,1
23,DIVINA Sergio,2013,0,1,3
24,D'ONGHIA Angela,2013,0,1,1
25,DONNO Daniela,2013,0,1,1
0,ESPOSITO Giuseppe,2013,0,1,2
1,ESPOSITO Lucia,2013,1,1,1
2,ESPOSITO Stefano,2013,0,1,1
0,FALANGA Ciro,2013,0,1,1
1,FASANO Enzo,2013,0,1,2
2,FASIOLO Laura,2013,1,1,1
3,FATTORI Elena,2013,0,1,1
4,FATTORINI Emma,2013,0,1,1
5,FAVERO Nicoletta,2013,0,1,1
6,FAZZONE Claudio,2013,0,1,3
7,FEDELI Valeria,2013,0,1,1
8,FERRARA Elena,2013,0,1,1
9,FERRARA Mario,2013,0,1,4
10,FILIPPI Marco,2013,0,1,3
11,FILIPPIN Rosanna,2013,0,1,1
12,FINOCCHIARO Anna,2013,0,1,3
13,FISSORE Elena,2013,0,1,1
14,FLORIS Emilio,2013,0,1,1
15,FORMIGONI Roberto,2013,0,1,3
16,FORNARO Federico,2013,0,1,1
17,FRAVEZZI Vittorio,2013,0,1,1
18,FUCKSIA Serenella,2013,0,1,1
0,GALIMBERTI Paolo,2013,0,1,1
1,GAMBARO Adele,2013,0,1,1
2,GARAVAGLIA Massimo,2013,1,1,2
3,GASPARRI Maurizio,2013,0,1,2
4,GATTI Maria Grazia,2013,0,1,1
5,GENTILE Antonio,2013,0,1,4
6,GHEDINI Niccolo',2013,0,1,2
7,GHEDINI Rita,2013,1,1,2
8,GIACOBBE Francesco,2013,0,1,1
9,GIANNINI Stefania,2013,0,1,1
10,GIARRUSSO Mario Michele,2013,0,1,1
11,GIBIINO Vincenzo,2013,0,1,1
12,GINETTI Nadia,2013,0,1,1
13,GIOVANARDI Carlo,2013,0,1,2
14,GIRO Francesco Maria,2013,0,1,1
15,GIROTTO Gianni Pietro,2013,0,1,1
16,GOTOR Miguel,2013,0,1,1
17,GRANAIOLA Manuela,2013,0,1,2
18,GRASSO Pietro,2013,0,1,1
19,GUALDANI Marcello,2013,0,1,1
20,GUERRA Maria Cecilia,2013,0,1,1
21,GUERRIERI PALEOTTI Paolo,2013,0,1,1
0,IDEM Josefa,2013,0,1,1
1,IURLARO Pietro,2013,0,1,1
0,LANGELLA Pietro,2013,0,1,1
1,LANIECE Albert,2013,0,1,1
2,LANZILLOTTA Linda,2013,0,1,1
3,LATORRE Nicola,2013,0,1,4
4,LEPRI Stefano,2013,0,1,1
5,LEZZI Barbara,2013,0,1,1
6,LIUZZI Pietro,2013,0,1,1
7,LO GIUDICE Sergio,2013,0,1,1
8,LO MORO Doris,2013,0,1,1
9,LONGO Eva,2013,0,1,1
10,LONGO Fausto,2013,0,1,1
11,LUCHERINI Carlo,2013,0,1,1
12,LUCIDI Stefano,2013,0,1,1
13,LUMIA Giuseppe,2013,0,1,2
0,MANASSERO Patrizia,2013,0,1,1
1,MANCONI Luigi,2013,0,1,3
2,MANCUSO Bruno,2013,0,1,1
3,MANDELLI Andrea,2013,0,1,1
4,MANGILI Giovanna,2013,0,1,1
5,MANTOVANI Mario,2013,1,1,2
6,MARAN Alessandro,2013,0,1,1
7,MARCUCCI Andrea,2013,0,1,2
8,MARGIOTTA Salvatore,2013,0,1,1
9,MARIN Marco,2013,0,1,1
10,MARINELLO Giuseppe Francesco Maria,2013,0,1,1
11,MARINO Ignazio,2013,1,1,3
12,MARINO Luigi,2013,0,1,3
13,MARINO Mauro Maria,2013,0,1,2
14,MARTELLI Carlo,2013,0,1,1
15,MARTINI Claudio,2013,0,1,1
16,MARTON Bruno,2013,0,1,1
17,MASTRANGELI Marino Germano,2013,0,1,1
18,MATTEOLI Altero,2013,1,1,3
19,MATTESINI Donella,2013,0,1,1
20,MATURANI Giuseppina,2013,0,1,1
21,MAURO Giovanni,2013,0,1,2
22,MAURO Mario,2013,0,1,1
23,MAZZONI Riccardo,2013,0,1,1
24,MERLONI Maria Paola,2013,0,1,1
25,MESSINA Alfredo,2013,0,1,2
26,MICHELONI Claudio,2013,0,1,3
27,MIGLIAVACCA Maurizio,2013,0,1,1
28,MILO Antonio,2013,0,1,1
29,MINEO Corradino,2013,0,1,1
30,MINNITI Marco,2013,0,1,1
31,MINZOLINI Augusto,2013,1,1,1
32,MIRABELLI Franco,2013,0,1,1
33,MOLINARI Francesco,2013,0,1,1
34,MONTEVECCHI Michela,2013,0,1,1
35,MONTI Mario,2013,0,1,2
36,MORGONI Mario,2013,0,1,1
37,MORONESE Vilma,2013,0,1,1
38,MORRA Nicola,2013,0,1,1
39,MOSCARDELLI Claudio,2013,0,1,1
40,MUCCHETTI Massimo,2013,0,1,1
41,MUGNAI Franco,2013,1,1,4
42,MUNERATO Emanuela,2013,0,1,1
43,MUSSINI Maria,2013,0,1,1
44,MUSSOLINI Alessandra,2013,1,1,1
0,NAPOLITANO Giorgio,2013,1,1,3
1,NENCINI Riccardo,2013,0,1,1
2,NUGNES Paola,2013,0,1,1
0,ORELLANA Luis Alberto,2013,0,1,1
1,ORRU' Pamela Giacoma Giovanna,2013,0,1,1
0,PAGANO Pippo,2013,0,1,1
1,PAGLIARI Giorgio,2013,0,1,1
2,PAGLINI Sara,2013,0,1,1
3,PAGNONCELLI Lionello Marco,2013,1,1,1
4,PALERMO Francesco,2013,0,1,1
5,PALMA Nitto Francesco,2013,0,1,3
6,PANIZZA Franco,2013,0,1,1
7,PARENTE Annamaria,2013,0,1,1
8,PEGORER Carlo,2013,0,1,3
9,PELINO Paola,2013,0,1,1
10,PEPE Bartolomeo,2013,0,1,1
11,PERRONE Luigi,2013,0,1,1
12,PETRAGLIA Alessia,2013,0,1,1
13,PETROCELLI Vito Rosario,2013,0,1,1
14,PEZZOPANE Stefania,2013,0,1,1
15,PIANO Renzo,2013,1,1,1
16,PICCINELLI Enrico,2013,1,1,1
17,PICCOLI Giovanni,2013,0,1,1
18,PIGNEDOLI Leana,2013,0,1,3
19,PINOTTI Roberta,2013,0,1,2
20,PIZZETTI Luciano,2013,0,1,1
21,PUGLIA Sergio,2013,0,1,1
22,PUGLISI Francesca,2013,0,1,1
23,PUPPATO Laura,2013,0,1,1
0,RAZZI Antonio,2013,0,1,1
1,REPETTI Manuela,2013,0,1,1
2,RICCHIUTI Lucrezia,2013,0,1,1
3,RIZZOTTI Maria,2013,0,1,2
4,ROMANI Maurizio,2013,0,1,1
5,ROMANI Paolo,2013,0,1,1
6,ROMANO Lucio,2013,0,1,1
7,ROSSI Gianluca,2013,0,1,1
8,ROSSI Luciano,2013,0,1,1
9,ROSSI Mariarosaria,2013,0,1,1
10,ROSSI Maurizio,2013,0,1,1
11,RUBBIA Carlo,2013,1,1,1
12,RUSSO Francesco,2013,0,1,1
13,RUTA Roberto,2013,0,1,1
14,RUVOLO Giuseppe,2013,0,1,2
0,SAGGESE Angelica,2013,0,1,1
1,SANGALLI Gian Carlo,2013,0,1,2
2,SANTANGELO Vincenzo,2013,0,1,1
3,SANTINI Giorgio,2013,0,1,1
4,SCALIA Francesco,2013,0,1,1
5,SCAVONE Antonio,2013,0,1,1
6,SCHIFANI Renato,2013,0,1,5
7,SCIASCIA Salvatore,2013,0,1,2
8,SCIBONA Marco,2013,0,1,1
9,SCILIPOTI ISGRO' Domenico,2013,0,1,1
10,SCOMA Francesco,2013,0,1,1
11,SEGRE Liliana,2013,1,1,1
12,SERAFINI Giancarlo,2013,0,1,2
13,SERRA Manuela,2013,0,1,1
14,SIBILIA Cosimo,2013,0,1,2
15,SILVESTRO Annalisa,2013,0,1,1
16,SIMEONI Ivana,2013,0,1,1
17,SOLLO Pasquale,2013,0,1,1
18,SONEGO Lodovico,2013,0,1,1
19,SPILABOTTE Maria,2013,0,1,1
20,SPOSETTI Ugo,2013,0,1,3
21,STEFANI Erika,2013,0,1,1
22,STEFANO Dario,2013,0,1,1
23,STUCCHI Giacomo,2013,0,1,1
24,SUSTA Gianluca,2013,0,1,1
0,TAVERNA Paola,2013,0,1,1
1,TOCCI Walter,2013,0,1,1
2,TOMASELLI Salvatore,2013,0,1,2
3,TONINI Giorgio,2013,0,1,4
4,TORRISI Salvatore,2013,0,1,1
5,TOSATO Paolo,2013,1,1,1
6,TREMONTI Giulio,2013,0,1,1
7,TRONTI Mario,2013,0,1,2
8,TURANO Renato Guerino,2013,0,1,2
0,VACCIANO Giuseppe,2013,0,1,1
1,VALDINOSI Mara,2013,1,1,1
2,VALENTINI Daniela,2013,0,1,1
3,VATTUONE Vito,2013,0,1,1
4,VERDINI Denis,2013,0,1,1
5,VERDUCCI Francesco,2013,0,1,1
6,VERRO Antonio,2013,1,1,1
7,VICARI Simona,2013,0,1,2
8,VICECONTE Guido,2013,0,1,3
9,VILLARI Riccardo,2013,0,1,2
10,VOLPI Raffaele,2013,0,1,1
0,ZANETTIN Pierantonio,2013,1,1,2
1,ZANONI Magda Angela,2013,0,1,1
2,ZAVOLI Sergio,2013,0,1,4
3,ZELLER Karl,2013,0,1,1
4,ZIN Claudio,2013,0,1,1
5,ZIZZA Vittorio,2013,0,1,1
6,ZUFFADA Sante,2013,0,1,1
0,ABATE Rosa Silvana,2018,0,1,1
1,ACCOTO Rossella,2018,0,1,1
2,AGOSTINELLI Donatella,2018,0,1,1
3,AIMI Enrico,2018,0,1,1
4,AIROLA Alberto,2018,0,1,2
5,ALBERTI CASELLATI Maria Elisabetta,2018,0,1,6
6,ALDERISI Francesca,2018,0,1,1
7,ALESSANDRINI Valeria,2018,1,1,1
8,ALFIERI Alessandro,2018,0,1,1
9,ANASTASI Cristiano,2018,0,1,1
10,ANGRISANI Luisa,2018,0,1,1
11,ARRIGONI Paolo,2018,0,1,2
12,ASTORRE Bruno,2018,0,1,2
13,AUDDINO Giuseppe,2018,0,1,1
14,AUGUSSORI Luigi,2018,0,1,1
0,BAGNAI Alberto,2018,0,1,1
1,BALBONI Alberto,2018,0,1,4
2,BARACHINI Alberto,2018,0,1,1
3,BARBARO Claudio,2018,0,1,1
4,BARBONI Antonio,2018,0,1,1
5,BATTISTONI Francesco,2018,0,1,1
6,BELLANOVA Teresa,2018,0,1,1
7,BERARDI Roberto,2018,0,1,1
8,BERGESIO Giorgio Maria,2018,0,1,1
9,BERNINI Anna Maria,2018,0,1,2
10,BERTACCO Stefano,2018,1,1,2
11,BERUTTI Massimo Vittorio,2018,0,1,1
12,BIASOTTI Sandro Mario,2018,0,1,1
13,BINETTI Paola,2018,0,1,2
14,BINI Caterina,2018,0,1,1
15,BITI Caterina,2018,0,1,1
16,BOCCARDI Michele,2018,1,1,2
17,BOGO DELEDDA Vittoria Francesca Maria,2018,1,1,1
18,BOLDRINI Paola,2018,0,1,1
19,BONFRISCO Anna Cinzia,2018,1,1,4
20,BONGIORNO Giulia,2018,0,1,1
21,BONIFAZI Francesco,2018,0,1,1
22,BONINO Emma,2018,0,1,2
23,BORGHESI Stefano,2018,0,1,1
24,BORGONZONI Lucia,2018,0,1,1
25,BOSSI Simone,2018,0,1,1
26,BOSSI Umberto,2018,0,1,2
27,BOTTICI Laura,2018,0,1,2
28,BOTTO Elena,2018,0,1,1
29,BRESSA Gianclaudio,2018,0,1,1
30,BRIZIARELLI Luca,2018,0,1,1
31,BRUZZONE Francesco,2018,0,1,1
32,BUCCARELLA Maurizio,2018,0,1,2
0,CALANDRINI Nicola,2018,1,1,1
1,CALDEROLI Roberto,2018,0,1,4
2,CALIENDO Giacomo,2018,0,1,3
3,CALIGIURI Fulvia Michela,2018,1,1,1
4,CAMPAGNA Antonella,2018,0,1,1
5,CAMPARI Maurizio,2018,0,1,1
6,CANDIANI Stefano,2018,0,1,2
7,CANDURA Massimo,2018,0,1,1
8,CANGINI Andrea,2018,0,1,1
9,CANTU' Maria Cristina,2018,0,1,1
10,CARBONE Vincenzo,2018,0,1,1
11,CARIO Adriano,2018,1,1,1
12,CASINI Pier Ferdinando,2018,0,1,2
13,CASOLATI Marzia,2018,0,1,1
14,CASTALDI Gianluca,2018,0,1,2
15,CASTELLONE Maria Domenica,2018,0,1,1
16,CASTIELLO Francesco,2018,0,1,1
17,CATALFO Nunzia,2018,0,1,2
18,CATTANEO Elena,2018,0,1,2
19,CAUSIN Andrea,2018,0,1,1
20,CENTINAIO Gian Marco,2018,0,1,2
